delivery_id,order_id,route_date,route_zone,scheduled_window,delivered_at,status,temperature_flag,replacement_required,driver_notes
DEL-22306,ORD-13057,2026-04-28,west-lake,10:00-12:00,2026-04-28T13:39:00,delivered_late,warm,true,direct handoff; acclimation note reviewed
DEL-22307,ORD-13059,2026-05-06,west-lake,12:00-14:00,2026-05-06T13:42:00,delivered,warm,false,direct handoff; acclimation note reviewed
DEL-22308,ORD-13065,2026-01-02,north-river,15:00-17:00,2026-01-02T16:43:00,delivered,cold_snap,false,cold pack held longer than expected due traffic
DEL-22309,ORD-13071,2026-03-20,north-river,11:00-13:00,2026-03-20T12:33:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-22310,ORD-13074,2026-04-15,north-river,15:00-17:00,2026-04-15T16:36:00,delivered,high_heat,false,bag temperature elevated on arrival
DEL-22311,ORD-13079,2025-11-26,east-clinic,11:00-13:00,2025-11-26T12:22:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-22312,ORD-13088,2026-03-07,east-clinic,15:00-17:00,2026-03-07T16:53:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-22313,ORD-13096,2025-12-15,south-belt,15:00-17:00,2025-12-15T17:07:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-22314,ORD-13098,2025-12-29,south-belt,15:00-17:00,2025-12-29T16:19:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-22315,ORD-13100,2026-01-14,south-belt,12:00-14:00,2026-01-14T13:48:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-22316,ORD-13103,2026-02-13,south-belt,15:00-17:00,2026-02-13T16:48:00,delivered,cold_snap,false,cold pack held longer than expected due traffic
DEL-22317,ORD-13105,2026-02-23,south-belt,10:00-12:00,2026-02-23T18:16:00,missed_window,stable,false,customer not available during first attempt; second pass pushed outside safe window
DEL-22318,ORD-13107,2026-03-06,south-belt,10:00-12:00,2026-03-06T11:15:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-22319,ORD-13110,2026-04-02,south-belt,15:00-17:00,2026-04-02T16:14:00,delivered,high_heat,false,bag temperature elevated on arrival
DEL-22320,ORD-13115,2025-12-04,north-river,09:00-11:00,2025-12-04T10:49:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-22321,ORD-13125,2026-02-07,dayton-core,11:00-13:00,2026-02-07T12:45:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-22322,ORD-13127,2026-03-10,dayton-core,10:00-12:00,2026-03-10T11:15:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-22323,ORD-13130,2026-05-07,dayton-core,10:00-12:00,2026-05-07T11:41:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-22324,ORD-13135,2026-01-12,south-belt,10:00-12:00,2026-01-12T11:26:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-22325,ORD-13141,2026-05-09,south-belt,10:00-12:00,2026-05-09T11:42:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-22326,ORD-13150,2026-04-29,east-clinic,10:00-12:00,2026-04-29T11:59:00,delivered,warm,false,direct handoff; acclimation note reviewed
DEL-22327,ORD-13154,2026-01-18,south-belt,12:00-14:00,2026-01-18T15:29:00,delivered_late,stable,false,direct handoff; acclimation note reviewed
DEL-22328,ORD-13157,2026-03-16,south-belt,11:00-13:00,2026-03-16T12:59:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-22329,ORD-13164,2026-02-12,columbus-outer,12:00-14:00,2026-02-12T13:37:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-22330,ORD-13167,2026-04-07,columbus-outer,10:00-12:00,2026-04-07T11:03:00,delivered,warm,false,direct handoff; acclimation note reviewed
DEL-22331,ORD-13170,2025-11-06,west-lake,10:00-12:00,2025-11-06T11:48:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-22332,ORD-13172,2025-12-07,west-lake,10:00-12:00,2025-12-07T11:45:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-22333,ORD-13176,2026-03-03,west-lake,09:00-11:00,2026-03-03T11:01:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-22334,ORD-13180,2026-04-28,west-lake,10:00-12:00,2026-04-28T11:45:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-22335,ORD-13183,2025-12-16,north-river,11:00-13:00,2025-12-16T12:48:00,delivered,high_heat,false,bag temperature elevated on arrival
DEL-22336,ORD-13188,2026-04-10,north-river,11:00-13:00,2026-04-10T11:59:00,delivered,high_heat,false,bag temperature elevated on arrival
DEL-22337,ORD-13190,2026-05-09,north-river,10:00-12:00,2026-05-09T11:37:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-22338,ORD-13193,2025-11-20,downtown,15:00-17:00,2025-11-20T16:26:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-22339,ORD-13199,2026-02-15,downtown,15:00-17:00,2026-02-15T16:22:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-22340,ORD-13201,2026-02-26,downtown,10:00-12:00,2026-02-26T11:36:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-22341,ORD-13203,2026-03-09,downtown,15:00-17:00,2026-03-09T18:31:00,delivered_late,stable,false,direct handoff; acclimation note reviewed
DEL-22342,ORD-13213,2025-12-29,west-lake,12:00-14:00,2025-12-29T13:02:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-22343,ORD-13217,2026-02-10,west-lake,11:00-13:00,2026-02-10T15:15:00,delivered_late,cold_snap,true,cold pack held longer than expected due traffic
DEL-22344,ORD-13220,2026-03-11,west-lake,12:00-14:00,2026-03-11T13:38:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-22345,ORD-13228,2025-12-31,downtown,15:00-17:00,2025-12-31T16:49:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-22346,ORD-13237,2026-01-03,south-belt,14:00-16:00,2026-01-03T15:18:00,delivered,cold_snap,false,cold pack held longer than expected due traffic
DEL-22347,ORD-13244,2025-12-11,west-lake,10:00-12:00,2025-12-11T12:04:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-22348,ORD-13249,2026-04-11,west-lake,15:00-17:00,2026-04-11T16:36:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-22349,ORD-13254,2025-12-31,columbus-outer,15:00-17:00,2025-12-31T16:50:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-22350,ORD-13258,2026-03-20,columbus-outer,10:00-12:00,2026-03-20T11:46:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-22351,ORD-13264,2026-01-19,north-river,15:00-17:00,2026-01-19T16:52:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-22352,ORD-13266,2026-02-15,north-river,11:00-13:00,2026-02-15T12:07:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-22353,ORD-13269,2026-04-06,north-river,15:00-17:00,2026-04-06T17:10:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-22354,ORD-13271,2026-05-05,north-river,15:00-17:00,2026-05-05T16:53:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-22355,ORD-13274,2025-12-09,east-clinic,10:00-12:00,2025-12-09T17:17:00,missed_window,high_heat,true,customer not available during first attempt; second pass pushed outside safe window
DEL-22356,ORD-13292,2025-12-06,south-belt,09:00-11:00,2025-12-06T14:08:00,missed_window,stable,false,customer not available during first attempt; second pass pushed outside safe window
DEL-22357,ORD-13294,2025-12-30,south-belt,09:00-11:00,2025-12-30T11:01:00,delivered,high_heat,false,bag temperature elevated on arrival
DEL-22358,ORD-13296,2026-01-30,south-belt,09:00-11:00,2026-01-30T12:02:00,delivered_late,stable,false,direct handoff; acclimation note reviewed
DEL-22359,ORD-13301,2025-11-10,south-belt,11:00-13:00,2025-11-10T12:29:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-22360,ORD-13307,2026-03-26,south-belt,11:00-13:00,2026-03-26T12:40:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-22361,ORD-13310,2025-11-06,columbus-outer,09:00-11:00,2025-11-06T11:08:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-22362,ORD-13312,2025-12-05,columbus-outer,10:00-12:00,2025-12-05T11:42:00,delivered,high_heat,false,bag temperature elevated on arrival
DEL-22363,ORD-13314,2026-01-03,columbus-outer,09:00-11:00,2026-01-03T10:52:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-22364,ORD-13320,2025-11-04,west-lake,10:00-12:00,2025-11-04T11:31:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-22365,ORD-13322,2025-12-05,west-lake,10:00-12:00,2025-12-05T11:37:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-22366,ORD-13326,2026-03-07,west-lake,10:00-12:00,2026-03-07T11:37:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-22367,ORD-13329,2026-04-23,west-lake,09:00-11:00,2026-04-23T10:17:00,delivered,warm,false,direct handoff; acclimation note reviewed
DEL-22368,ORD-13333,2026-01-07,east-clinic,10:00-12:00,2026-01-07T12:01:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-22369,ORD-13339,2026-05-09,east-clinic,15:00-17:00,2026-05-09T16:54:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-22370,ORD-13341,2025-11-17,west-lake,10:00-12:00,2025-11-17T13:01:00,delivered_late,stable,false,direct handoff; acclimation note reviewed
DEL-22371,ORD-13345,2026-02-09,west-lake,12:00-14:00,2026-02-09T13:58:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-22372,ORD-13354,2026-01-14,south-belt,15:00-17:00,2026-01-14T22:30:00,missed_window,stable,false,customer not available during first attempt; second pass pushed outside safe window
DEL-22373,ORD-13359,2026-04-07,south-belt,15:00-17:00,2026-04-07T16:44:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-22374,ORD-13363,2025-12-06,downtown,10:00-12:00,2025-12-06T11:58:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-22375,ORD-13369,2026-04-28,downtown,09:00-11:00,2026-04-28T10:02:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-22376,ORD-13377,2026-04-14,dayton-core,12:00-14:00,2026-04-14T13:24:00,delivered,warm,false,direct handoff; acclimation note reviewed
DEL-22377,ORD-13379,2026-05-13,dayton-core,15:00-17:00,2026-05-13T16:32:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-22378,ORD-13382,2025-12-18,west-lake,10:00-12:00,2025-12-18T11:28:00,delivered,high_heat,false,bag temperature elevated on arrival
DEL-22379,ORD-13400,2026-01-05,east-clinic,14:00-16:00,2026-01-05T15:58:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-22380,ORD-13412,2026-01-18,east-clinic,15:00-17:00,2026-01-18T16:46:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-22381,ORD-13415,2026-03-15,east-clinic,11:00-13:00,2026-03-15T13:03:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-22382,ORD-13418,2026-05-03,east-clinic,11:00-13:00,2026-05-03T12:41:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-22383,ORD-13421,2025-12-13,south-belt,15:00-17:00,2025-12-13T16:19:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-22384,ORD-13426,2026-04-02,south-belt,10:00-12:00,2026-04-02T11:18:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-22385,ORD-13429,2025-11-17,west-lake,10:00-12:00,2025-11-17T11:29:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-22386,ORD-13432,2026-01-07,west-lake,10:00-12:00,2026-01-07T11:16:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-22387,ORD-13440,2026-01-12,north-river,11:00-13:00,2026-01-12T12:11:00,delivered,cold_snap,false,cold pack held longer than expected due traffic
DEL-22388,ORD-13457,2026-01-06,downtown,15:00-17:00,2026-01-06T16:21:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-22389,ORD-13461,2026-03-29,downtown,11:00-13:00,2026-03-29T12:41:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-22390,ORD-13463,2026-04-26,downtown,15:00-17:00,2026-04-26T16:24:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-22391,ORD-13466,2025-12-14,downtown,10:00-12:00,2025-12-14T11:28:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-22392,ORD-13470,2026-03-06,downtown,09:00-11:00,2026-03-06T10:46:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-22393,ORD-13475,2025-11-29,louisville-river,15:00-17:00,2025-11-29T20:41:00,missed_window,stable,false,customer not available during first attempt; second pass pushed outside safe window
DEL-22394,ORD-13480,2026-01-30,louisville-river,15:00-17:00,2026-01-30T16:51:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-22395,ORD-13483,2026-03-04,louisville-river,11:00-13:00,2026-03-04T13:00:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-22396,ORD-13485,2026-03-13,louisville-river,11:00-13:00,2026-03-13T14:19:00,delivered_late,stable,false,direct handoff; acclimation note reviewed
DEL-22397,ORD-13487,2026-03-25,louisville-river,10:00-12:00,2026-03-25T13:28:00,delivered_late,stable,false,direct handoff; acclimation note reviewed
DEL-22398,ORD-13493,2025-12-17,west-lake,11:00-13:00,2025-12-17T12:29:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-22399,ORD-13495,2026-01-12,west-lake,10:00-12:00,2026-01-12T11:25:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-22400,ORD-13507,2026-03-15,downtown,09:00-11:00,2026-03-15T10:14:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-22401,ORD-13513,2026-01-08,louisville-river,11:00-13:00,2026-01-08T12:06:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-22402,ORD-13515,2026-02-03,louisville-river,12:00-14:00,2026-02-03T16:01:00,delivered_late,stable,false,direct handoff; acclimation note reviewed
DEL-22403,ORD-13518,2026-04-08,louisville-river,15:00-17:00,2026-04-08T16:09:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-22404,ORD-13525,2026-03-13,north-river,11:00-13:00,2026-03-13T13:11:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-22405,ORD-13531,2025-12-31,downtown,12:00-14:00,2025-12-31T13:32:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-22406,ORD-13543,2026-05-06,dayton-core,10:00-12:00,2026-05-06T11:53:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-22407,ORD-13547,2026-01-04,south-belt,11:00-13:00,2026-01-04T12:29:00,delivered,cold_snap,false,cold pack held longer than expected due traffic
DEL-22408,ORD-13550,2026-03-01,south-belt,11:00-13:00,2026-03-01T17:40:00,missed_window,stable,false,customer not available during first attempt; second pass pushed outside safe window
DEL-22409,ORD-13556,2026-01-11,dayton-core,11:00-13:00,2026-01-11T14:17:00,delivered_late,stable,false,direct handoff; acclimation note reviewed
DEL-22410,ORD-13559,2026-03-09,dayton-core,11:00-13:00,2026-03-09T12:26:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-22411,ORD-13564,2025-11-29,dayton-core,12:00-14:00,2025-11-29T14:08:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-22412,ORD-13575,2026-04-23,dayton-core,11:00-13:00,2026-04-23T12:33:00,delivered,warm,false,direct handoff; acclimation note reviewed
DEL-22413,ORD-13577,2026-05-09,dayton-core,12:00-14:00,2026-05-09T20:07:00,missed_window,high_heat,true,customer not available during first attempt; second pass pushed outside safe window
DEL-22414,ORD-13579,2025-11-09,downtown,15:00-17:00,2025-11-09T16:28:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-22415,ORD-13585,2026-03-08,downtown,14:00-16:00,2026-03-08T15:59:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-22416,ORD-13588,2026-05-01,downtown,15:00-17:00,2026-05-01T18:31:00,delivered_late,stable,false,direct handoff; acclimation note reviewed
DEL-22417,ORD-13590,2025-11-19,downtown,09:00-11:00,2025-11-19T10:54:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-22418,ORD-13601,2026-01-04,east-clinic,11:00-13:00,2026-01-04T15:07:00,delivered_late,stable,false,direct handoff; acclimation note reviewed
DEL-22419,ORD-13610,2026-01-29,louisville-river,15:00-17:00,2026-01-29T16:34:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-22420,ORD-13612,2026-02-27,louisville-river,15:00-17:00,2026-02-27T17:09:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-22421,ORD-13615,2026-04-26,louisville-river,11:00-13:00,2026-04-26T13:09:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-22422,ORD-13617,2025-11-12,east-clinic,15:00-17:00,2025-11-12T15:59:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-22423,ORD-13624,2026-02-07,east-clinic,10:00-12:00,2026-02-07T11:36:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-22424,ORD-13626,2026-02-21,east-clinic,10:00-12:00,2026-02-21T13:49:00,delivered_late,stable,false,direct handoff; acclimation note reviewed
DEL-22425,ORD-13632,2026-05-07,east-clinic,12:00-14:00,2026-05-07T13:17:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-22426,ORD-13634,2025-11-14,west-lake,10:00-12:00,2025-11-14T11:28:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-22427,ORD-13638,2025-12-25,west-lake,11:00-13:00,2025-12-25T13:11:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-22428,ORD-13640,2026-01-07,west-lake,12:00-14:00,2026-01-07T13:00:00,delivered,stable,false,direct handoff; acclimation note reviewed
DEL-22429,ORD-13644,2026-02-16,west-lake,10:00-12:00,2026-02-16T13:27:00,delivered_late,stable,false,direct handoff; acclimation note reviewed
