visit_id,customer_id,service_date,service_type,technician_name,issue_found,followup_required,visit_value,notes
VIS-31243,CUST-0418,2026-03-25,biweekly_maintenance,Luis Mendez,sump evaporation swings,false,360,service visit should feel routine and stabilize the account
VIS-31244,CUST-0418,2026-04-06,biweekly_maintenance,Ari Patel,top-off reservoir running dry,false,360,service visit should feel routine and stabilize the account
VIS-31245,CUST-0418,2026-04-19,biweekly_maintenance,Ari Patel,sump evaporation swings,false,360,service visit should feel routine and stabilize the account
VIS-31246,CUST-0418,2026-05-02,biweekly_maintenance,Nora Bell,filter sock clogged,false,360,service visit should feel routine and stabilize the account
VIS-31247,CUST-0419,2025-11-02,biweekly_maintenance,Luis Mendez,filter sock clogged,false,360,service visit should feel routine and stabilize the account
VIS-31248,CUST-0419,2025-11-15,biweekly_maintenance,Rosa Kim,sump evaporation swings,false,360,service visit should feel routine and stabilize the account
VIS-31249,CUST-0419,2025-11-30,biweekly_maintenance,Luis Mendez,top-off reservoir running dry,false,360,service visit should feel routine and stabilize the account
VIS-31250,CUST-0419,2025-12-14,biweekly_maintenance,Luis Mendez,sump evaporation swings,false,360,service visit should feel routine and stabilize the account
VIS-31251,CUST-0419,2025-12-31,biweekly_maintenance,Mei Chen,filter sock clogged,false,360,service visit should feel routine and stabilize the account
VIS-31252,CUST-0419,2026-01-13,biweekly_maintenance,Luis Mendez,feeding schedule drifted between staff,true,360,service visit should feel routine and stabilize the account
VIS-31253,CUST-0419,2026-01-27,biweekly_maintenance,Rosa Kim,feeding schedule drifted between staff,false,360,service visit should feel routine and stabilize the account
VIS-31254,CUST-0419,2026-02-11,biweekly_maintenance,Nora Bell,sump evaporation swings,true,360,service visit should feel routine and stabilize the account
VIS-31255,CUST-0419,2026-02-27,biweekly_maintenance,Luis Mendez,top-off reservoir running dry,true,360,service visit should feel routine and stabilize the account
VIS-31256,CUST-0419,2026-03-12,biweekly_maintenance,Luis Mendez,filter sock clogged,true,360,service visit should feel routine and stabilize the account
VIS-31257,CUST-0419,2026-03-25,biweekly_maintenance,Ari Patel,filter sock clogged,false,360,service visit should feel routine and stabilize the account
VIS-31258,CUST-0419,2026-04-07,biweekly_maintenance,Nora Bell,feeding schedule drifted between staff,false,360,service visit should feel routine and stabilize the account
VIS-31259,CUST-0419,2026-04-21,biweekly_maintenance,Luis Mendez,sump evaporation swings,false,360,service visit should feel routine and stabilize the account
VIS-31260,CUST-0419,2026-05-04,biweekly_maintenance,Nora Bell,top-off reservoir running dry,true,360,service visit should feel routine and stabilize the account
VIS-31261,CUST-0420,2025-11-04,monthly_maintenance,Mei Chen,sump evaporation swings,false,420,service visit should feel routine and stabilize the account
VIS-31262,CUST-0420,2025-12-01,monthly_maintenance,Rosa Kim,feeding schedule drifted between staff,false,420,service visit should feel routine and stabilize the account
VIS-31263,CUST-0420,2026-01-01,monthly_maintenance,Ari Patel,feeding schedule drifted between staff,false,420,service visit should feel routine and stabilize the account
VIS-31264,CUST-0420,2026-01-28,monthly_maintenance,Mei Chen,feeding schedule drifted between staff,false,420,service visit should feel routine and stabilize the account
VIS-31265,CUST-0420,2026-02-28,monthly_maintenance,Ari Patel,filter sock clogged,false,420,service visit should feel routine and stabilize the account
VIS-31266,CUST-0420,2026-03-28,monthly_maintenance,Rosa Kim,sump evaporation swings,true,420,service visit should feel routine and stabilize the account
VIS-31267,CUST-0420,2026-04-25,monthly_maintenance,Ari Patel,feeding schedule drifted between staff,true,420,service visit should feel routine and stabilize the account
VIS-31268,CUST-0421,2025-11-11,monthly_maintenance,Rosa Kim,restaurant manager escalated appearance concerns same day,true,420,service visit should feel routine and stabilize the account
VIS-31269,CUST-0421,2025-12-10,monthly_maintenance,Rosa Kim,restaurant manager escalated appearance concerns same day,true,420,service visit should feel routine and stabilize the account
VIS-31270,CUST-0421,2026-01-07,monthly_maintenance,Mei Chen,display fish looked stressed under event lighting,false,420,service visit should feel routine and stabilize the account
VIS-31271,CUST-0421,2026-02-07,monthly_maintenance,Luis Mendez,restaurant manager escalated appearance concerns same day,true,420,service visit should feel routine and stabilize the account
VIS-31272,CUST-0421,2026-03-09,monthly_maintenance,Nora Bell,restaurant manager escalated appearance concerns same day,true,420,service visit should feel routine and stabilize the account
VIS-31273,CUST-0421,2026-04-05,monthly_maintenance,Rosa Kim,restaurant manager escalated appearance concerns same day,true,420,service visit should feel routine and stabilize the account
VIS-31274,CUST-0421,2026-04-12,emergency_rescue,Ari Patel,restaurant manager escalated appearance concerns same day,true,295,service visit should feel routine and stabilize the account
VIS-31275,CUST-0421,2026-05-02,monthly_maintenance,Luis Mendez,restaurant manager escalated appearance concerns same day,true,420,service visit should feel routine and stabilize the account
VIS-31276,CUST-0422,2025-11-04,monthly_maintenance,Ari Patel,display fish looked stressed under event lighting,false,420,service visit should feel routine and stabilize the account
VIS-31277,CUST-0422,2025-12-01,monthly_maintenance,Luis Mendez,restaurant manager escalated appearance concerns same day,true,420,service visit should feel routine and stabilize the account
VIS-31278,CUST-0422,2025-12-04,emergency_rescue,Luis Mendez,water clarity dipped before evening event,false,295,service visit should feel routine and stabilize the account
VIS-31279,CUST-0422,2026-01-01,monthly_maintenance,Nora Bell,water clarity dipped before evening event,false,420,service visit should feel routine and stabilize the account
VIS-31280,CUST-0422,2026-01-31,monthly_maintenance,Luis Mendez,water clarity dipped before evening event,true,420,service visit should feel routine and stabilize the account
VIS-31281,CUST-0422,2026-03-02,monthly_maintenance,Nora Bell,display fish looked stressed under event lighting,false,420,service visit should feel routine and stabilize the account
VIS-31282,CUST-0422,2026-03-30,monthly_maintenance,Rosa Kim,water clarity dipped before evening event,false,420,service visit should feel routine and stabilize the account
VIS-31283,CUST-0422,2026-04-25,monthly_maintenance,Ari Patel,water clarity dipped before evening event,false,420,service visit should feel routine and stabilize the account
VIS-31284,CUST-0423,2025-11-18,monthly_maintenance,Nora Bell,dry goods missing from install kit,true,62,install or partner-facing visit; handoff quality matters
VIS-31285,CUST-0423,2025-12-31,monthly_maintenance,Ari Patel,install partner waiting for handoff details,false,148,install or partner-facing visit; handoff quality matters
VIS-31286,CUST-0423,2026-04-28,monthly_maintenance,Mei Chen,install partner waiting for handoff details,false,54,install or partner-facing visit; handoff quality matters
VIS-31287,CUST-0424,2026-04-07,monthly_maintenance,Rosa Kim,install partner waiting for handoff details,true,62,install or partner-facing visit; handoff quality matters
VIS-31288,CUST-0425,2025-12-29,monthly_maintenance,Mei Chen,return pump noise flagged during walkthrough,true,62,install or partner-facing visit; handoff quality matters
VIS-31289,CUST-0425,2026-03-12,monthly_maintenance,Rosa Kim,dry goods missing from install kit,false,54,install or partner-facing visit; handoff quality matters
VIS-31290,CUST-0427,2026-04-01,monthly_maintenance,Ari Patel,return pump noise flagged during walkthrough,true,24,install or partner-facing visit; handoff quality matters
VIS-31291,CUST-0428,2025-11-06,monthly_maintenance,Nora Bell,dry goods missing from install kit,false,148,install or partner-facing visit; handoff quality matters
VIS-31292,CUST-0428,2026-01-27,monthly_maintenance,Luis Mendez,install partner waiting for handoff details,false,24,install or partner-facing visit; handoff quality matters
VIS-31293,CUST-0428,2026-02-23,monthly_maintenance,Rosa Kim,return pump noise flagged during walkthrough,true,214,install or partner-facing visit; handoff quality matters
VIS-31294,CUST-0428,2026-03-29,monthly_maintenance,Nora Bell,return pump noise flagged during walkthrough,true,62,install or partner-facing visit; handoff quality matters
VIS-31295,CUST-0429,2026-02-17,monthly_maintenance,Luis Mendez,install partner waiting for handoff details,false,54,install or partner-facing visit; handoff quality matters
VIS-31296,CUST-0429,2026-04-10,monthly_maintenance,Rosa Kim,install partner waiting for handoff details,true,214,install or partner-facing visit; handoff quality matters
VIS-31297,CUST-0430,2026-03-27,monthly_maintenance,Luis Mendez,dry goods missing from install kit,false,24,install or partner-facing visit; handoff quality matters
VIS-31298,CUST-0431,2026-01-21,monthly_maintenance,Luis Mendez,dry goods missing from install kit,true,148,install or partner-facing visit; handoff quality matters
VIS-31299,CUST-0431,2026-01-22,monthly_maintenance,Nora Bell,install partner waiting for handoff details,false,54,install or partner-facing visit; handoff quality matters
VIS-31300,CUST-0431,2026-02-21,monthly_maintenance,Ari Patel,return pump noise flagged during walkthrough,true,24,install or partner-facing visit; handoff quality matters
VIS-31301,CUST-0432,2025-11-16,monthly_maintenance,Mei Chen,install partner waiting for handoff details,true,62,install or partner-facing visit; handoff quality matters
VIS-31302,CUST-0432,2025-12-05,monthly_maintenance,Nora Bell,return pump noise flagged during walkthrough,true,214,install or partner-facing visit; handoff quality matters
VIS-31303,CUST-0432,2026-04-09,monthly_maintenance,Ari Patel,dry goods missing from install kit,true,148,install or partner-facing visit; handoff quality matters
VIS-31304,CUST-0433,2025-11-26,monthly_maintenance,Luis Mendez,dry goods missing from install kit,false,214,install or partner-facing visit; handoff quality matters
VIS-31305,CUST-0433,2026-04-29,monthly_maintenance,Rosa Kim,dry goods missing from install kit,false,148,install or partner-facing visit; handoff quality matters
VIS-31306,CUST-0434,2025-11-22,monthly_maintenance,Nora Bell,return pump noise flagged during walkthrough,true,148,install or partner-facing visit; handoff quality matters
VIS-31307,CUST-0434,2026-01-06,monthly_maintenance,Luis Mendez,return pump noise flagged during walkthrough,true,148,install or partner-facing visit; handoff quality matters
VIS-31308,CUST-0435,2025-12-31,monthly_maintenance,Mei Chen,dry goods missing from install kit,true,54,install or partner-facing visit; handoff quality matters
VIS-31309,CUST-0435,2026-02-09,monthly_maintenance,Nora Bell,return pump noise flagged during walkthrough,true,54,install or partner-facing visit; handoff quality matters
VIS-31310,CUST-0436,2025-11-01,monthly_maintenance,Mei Chen,dry goods missing from install kit,false,54,install or partner-facing visit; handoff quality matters
VIS-31311,CUST-0436,2026-01-28,monthly_maintenance,Nora Bell,return pump noise flagged during walkthrough,true,24,install or partner-facing visit; handoff quality matters
VIS-31312,CUST-0437,2026-03-11,monthly_maintenance,Luis Mendez,return pump noise flagged during walkthrough,true,62,install or partner-facing visit; handoff quality matters
VIS-31313,CUST-0437,2026-03-25,monthly_maintenance,Mei Chen,dry goods missing from install kit,false,54,install or partner-facing visit; handoff quality matters
